RouteID,StopID,Schedule Period Name,Schedule Period Start Date,Schedule Period End Date,Day Type,Time Period,Average Boardings,Average Alightings
37,9426,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.5,1.5
37,9445,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,0.4,0.8
37,10141,Winter 2023,12/17/2023,04/13/2024,Sunday,Morning,1,0.5
37,10696,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,5.6,1.4
37,3740,Summer 2024,06/16/2024,08/31/2024,Weekday,Morning,2.3,10.6
37,10708,Spring 2023,04/16/2023,06/17/2023,Weekday,Night,0,0
37,3923,Spring 2019,04/07/2019,06/15/2019,Saturday,Morning,0,0
37,10699,Winter 2019,12/15/2019,04/11/2020,Weekday,Morning,0.2,0
37,10679,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Night,0,1
37,2579,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,4.3,38.7
37,10714,Summer 2021,06/20/2021,09/04/2021,Weekday,Morning,0,1.8
37,2579,Fall 2018,09/02/2018,12/15/2018,Saturday,Afternoon,0.7,33.7
37,10691,Fall 2019,09/01/2019,12/14/2019,Saturday,Afternoon,3.2,4.8
37,10728,Spring 2021,04/18/2021,06/19/2021,Saturday,Morning,0,0
37,2485,Winter 2020,12/13/2020,04/17/2021,Weekday,PM Peak,1.3,3.9
37,10729,Spring 2024,04/14/2024,06/15/2024,Sunday,Night,0.3,0
37,10163,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,7.4,4.3
37,9426,Fall 2023,09/03/2023,12/16/2023,Sunday,Night,0,0
37,10697,Summer 2021,06/20/2021,09/04/2021,Weekday,PM Peak,0.6,5.5
37,9411,Winter 2020,12/13/2020,04/17/2021,Sunday,Morning,0,0
37,10730,Winter 2018,12/16/2018,04/06/2019,Sunday,Evening,1,0
37,3197,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,1.1,1.8
37,9411,Spring 2019,04/07/2019,06/15/2019,Weekday,Evening,1.6,0.2
37,3724,Spring 2024,04/14/2024,06/15/2024,Saturday,Afternoon,2.5,9.5
37,3197,Winter 2018,12/16/2018,04/06/2019,Saturday,Afternoon,0,0.5
37,9394,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,PM Peak,7.2,7.1
37,10692,Fall 2021,09/05/2021,12/11/2021,Sunday,Morning,0,0.2
37,10699,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,0.2,1
37,10720,Winter 2020,12/13/2020,04/17/2021,Weekday,Evening,0.6,1.8
37,10721,Fall 2018,09/02/2018,12/15/2018,Saturday,Evening,1.5,0.5
37,10686,Summer 2024,06/16/2024,08/31/2024,Sunday,Afternoon,1.5,0.8
37,10163,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Evening,2,0.3
37,10687,Summer 2023,06/18/2023,09/02/2023,Sunday,Afternoon,2.8,8.7
37,10731,Fall 2021,09/05/2021,12/11/2021,Saturday,Night,0,0
37,2482,Fall 2023,09/03/2023,12/16/2023,Sunday,Evening,0,0.5
37,2529,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Morning,0.3,0
37,10732,Summer 2023,06/18/2023,09/02/2023,Sunday,Evening,5.5,0.5
37,3376,Winter 2020,12/13/2020,04/17/2021,Saturday,Night,0,0
37,10732,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,3.9,0.4
37,10682,Winter 2019,12/15/2019,04/11/2020,Sunday,Afternoon,10.3,13.4
37,10682,Spring 2018,04/08/2018,06/16/2018,Sunday,Evening,0,1
37,10733,Winter 2021,12/12/2021,04/16/2022,Weekday,Evening,1.2,0.1
37,10698,Summer 2020,08/02/2020,09/05/2020,Saturday,Morning,1,0
38,3216,Winter 2017,12/17/2017,04/07/2018,Weekday,Morning,0,0.8
39,10734,Fall 2021,09/05/2021,12/11/2021,Weekday,Evening,0,0
39,10735,Winter 2023,12/17/2023,04/13/2024,Weekday,Evening,0,0
39,10736,Summer 2019,06/16/2019,08/31/2019,Weekday,Morning,3.3,0
39,10737,Winter 2022,12/11/2022,04/15/2023,Weekday,PM Peak,0.9,1.8
39,10738,Summer 2018,06/17/2018,09/01/2018,Weekday,Morning,1.2,0
39,9538,Fall 2022,09/04/2022,12/10/2022,Weekday,Morning,6.8,1.7
39,9607,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Morning,2.4,0.4
39,10739,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0.1,28
39,9538,Fall 2018,09/02/2018,12/15/2018,Weekday,Morning,15.3,4.8
39,2459,Summer 2021,06/20/2021,09/04/2021,Weekday,PM Peak,7.5,4.9
39,10740,Winter 2017,12/17/2017,04/07/2018,Weekday,PM Peak,0.4,8.4
40,303,Summer 2024,06/16/2024,08/31/2024,Weekday,Mid-Day,0.1,2.4
40,1529,Winter 2020,12/13/2020,04/17/2021,Weekday,PM Peak,6.3,0.3
40,9478,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,0,1.3
40,9478,Winter 2023,12/17/2023,04/13/2024,Weekday,PM Peak,0,2.1
40,8352,Summer 2020,08/02/2020,09/05/2020,Weekday,Morning,0.7,18.3
40,3268,Winter 2019,12/15/2019,04/11/2020,Weekday,Morning,0.5,0
40,10741,Winter 2021,12/12/2021,04/16/2022,Weekday,PM Peak,0,1.4
40,3745,Fall 2018,09/02/2018,12/15/2018,Weekday,PM Peak,0.3,3.1
40,10742,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,0,0.8
40,9588,Summer 2021,06/20/2021,09/04/2021,Weekday,Morning,0,0
40,9612,Summer 2023,06/18/2023,09/02/2023,Weekday,Morning,1.9,0.3
41,10743,Summer 2021,06/20/2021,09/04/2021,Weekday,Evening,0,0.1
41,10744,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,0,0.1
41,10745,Fall 2021,09/05/2021,12/11/2021,Weekday,Morning,11.5,0.7
41,10746,Winter 2022,12/11/2022,04/15/2023,Weekday,Morning,3,0
41,10747,Fall 2023,09/03/2023,12/16/2023,Weekday,PM Peak,1.7,1
41,10748,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,0.3,1
41,9392,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,1.6,0
41,303,Spring 2021,04/18/2021,06/19/2021,Weekday,Morning,0,1.1
41,10745,Summer 2021,06/20/2021,09/04/2021,Weekday,PM Peak,0.5,2.9
41,10749,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,0.5,6.4
41,9392,Spring 2018,04/08/2018,06/16/2018,Weekday,PM Peak,0,0
41,9397,Summer 2022,06/19/2022,09/03/2022,Weekday,Mid-Day,1.3,0
41,10750,Spring 2018,04/08/2018,06/16/2018,Weekday,PM Peak,0.2,1
41,10751,Summer 2022,06/19/2022,09/03/2022,Weekday,PM Peak,0.6,3.8
41,10752,Spring 2023,04/16/2023,06/17/2023,Weekday,Morning,1.5,0
41,10753,Spring 2023,04/16/2023,06/17/2023,Weekday,Evening,0.1,0
41,4098,Summer 2020,08/02/2020,09/05/2020,Weekday,Morning,1.9,0
41,10754,Winter 2023,12/17/2023,04/13/2024,Weekday,PM Peak,0.5,0
41,10755,Fall 2023,09/03/2023,12/16/2023,Weekday,Evening,0,0.1
41,4028,Spring 2019,04/07/2019,06/15/2019,Weekday,Morning,0,23.8
41,10756,Fall 2021,09/05/2021,12/11/2021,Weekday,Morning,9.5,0
41,10757,Spring 2022,04/17/2022,06/18/2022,Weekday,PM Peak,2.5,5.8
41,45,Spring 2019,04/07/2019,06/15/2019,Weekday,Mid-Day,1.3,0
42,40,Spring 2024,04/14/2024,06/15/2024,Weekday,Evening,0.1,0.4
42,10395,Winter 2017,12/17/2017,04/07/2018,Saturday,Morning,0.7,0.7
42,9410,Winter 2021,12/12/2021,04/16/2022,Weekday,Mid-Day,4,2.5
42,2366,Summer 2022,06/19/2022,09/03/2022,Weekday,PM Peak,3,6.6
42,10758,Winter 2022,12/11/2022,04/15/2023,Weekday,Evening,0.2,1.9
42,10759,Winter 2017,12/17/2017,04/07/2018,Weekday,Mid-Day,7.9,5
42,10406,Summer 2023,06/18/2023,09/02/2023,Saturday,Afternoon,8,11
42,10760,Winter 2023,12/17/2023,04/13/2024,Saturday,Evening,1.7,0.3
42,3969,Winter 2023,12/17/2023,04/13/2024,Weekday,Night,0,1.8
42,10761,Winter 2020,12/13/2020,04/17/2021,Weekday,Mid-Day,1.1,1
42,4103,Fall 2021,09/05/2021,12/11/2021,Saturday,Afternoon,7.2,4
42,10762,Fall 2019,09/01/2019,12/14/2019,Saturday,Evening,0,0
42,10763,Winter 2017,12/17/2017,04/07/2018,Saturday,Morning,0.3,3.7
42,3956,Spring 2022,04/17/2022,06/18/2022,Weekday,Morning,4.6,0.1
42,10764,Spring 2023,04/16/2023,06/17/2023,Saturday,Morning,0,0
42,10765,Winter 2021,12/12/2021,04/16/2022,Sunday,Afternoon,0,0
42,9398,Winter 2019,12/15/2019,04/11/2020,Sunday,Afternoon,1.8,0.8
42,10759,Spring 2022,04/17/2022,06/18/2022,Saturday,Evening,0.3,0.3
42,10766,Spring 2022,04/17/2022,06/18/2022,Weekday,Morning,0,0
42,3662,Spring 2018,04/08/2018,06/16/2018,Saturday,Morning,0,1
42,2485,Spring 2023,04/16/2023,06/17/2023,Weekday,Evening,13.2,3
42,10767,Fall 2021,09/05/2021,12/11/2021,Weekday,Morning,9,0.5
42,10768,Summer 2024,06/16/2024,08/31/2024,Saturday,Evening,0,2
42,10769,Spring 2023,04/16/2023,06/17/2023,Sunday,Afternoon,7.5,7.7
42,3928,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,1.7,5.2
42,10770,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,0.6,1.6
42,2209,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,1.8,2.9
42,4051,Winter 2019,12/15/2019,04/11/2020,Saturday,Morning,0.9,0
42,10771,Summer 2018,06/17/2018,09/01/2018,Weekday,Mid-Day,16.3,4.3
42,10772,Fall 2019,09/01/2019,12/14/2019,Sunday,Afternoon,0.7,1
42,3956,Winter 2020,12/13/2020,04/17/2021,Sunday,Afternoon,0.5,2.3
42,10768,Spring 2020,04/12/2020,05/02/2020,Saturday,Morning,0,0.5
42,10383,Spring 2024,04/14/2024,06/15/2024,Weekday,Night,0,0
42,9427,Winter 2017,12/17/2017,04/07/2018,Sunday,Afternoon,5,1
42,10410,Summer 2020,08/02/2020,09/05/2020,Weekday,Evening,1.3,2.2
42,10759,Fall 2022,09/04/2022,12/10/2022,Weekday,PM Peak,1.9,1.8
42,10773,Fall 2021,09/05/2021,12/11/2021,Saturday,Evening,0.3,0.8
42,3662,Summer 2021,06/20/2021,09/04/2021,Saturday,Afternoon,0,0
42,10774,Fall 2023,09/03/2023,12/16/2023,Saturday,Evening,0,0
42,10775,Winter 2020,12/13/2020,04/17/2021,Weekday,Morning,2.6,1.3
42,8352,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,2,10
42,10765,Fall 2023,09/03/2023,12/16/2023,Weekday,Night,0,0
42,10776,Spring 2024,04/14/2024,06/15/2024,Saturday,Morning,6,10.5
42,4015,Winter 2018,12/16/2018,04/06/2019,Weekday,Morning,1.5,0.1
42,9436,Winter 2019,12/15/2019,04/11/2020,Weekday,Night,0,0.1
42,10761,Summer 2023,06/18/2023,09/02/2023,Sunday,Afternoon,1.2,0.7
42,4114,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,1.1,0
42,10777,Fall 2018,09/02/2018,12/15/2018,Saturday,Evening,7,0
42,10778,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,2.5,4
42,10779,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,4,0
42,10780,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,1,1.2
42,10763,Summer 2018,06/17/2018,09/01/2018,Weekday,Mid-Day,4.2,12.1
42,3969,Winter 2018,12/16/2018,04/06/2019,Weekday,Mid-Day,6.8,7.5
42,10781,Spring 2019,04/07/2019,06/15/2019,Weekday,Night,0,0.2
42,9458,Fall 2021,09/05/2021,12/11/2021,Saturday,Morning,0.6,3.2
42,9426,Winter 2019,12/15/2019,04/11/2020,Saturday,Evening,0,2
42,9402,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,0,3
42,2209,Winter 2023,12/17/2023,04/13/2024,Weekday,Mid-Day,1.4,3.2
42,4015,Winter 2017,12/17/2017,04/07/2018,Weekday,Morning,4.7,0
42,10782,Winter 2021,12/12/2021,04/16/2022,Saturday,Evening,0,0
42,10774,Spring 2018,04/08/2018,06/16/2018,Weekday,Mid-Day,1.8,0.5
42,9458,Summer 2024,06/16/2024,08/31/2024,Weekday,Evening,0.1,3
42,10783,Spring 2024,04/14/2024,06/15/2024,Weekday,Evening,0,0
42,10784,Spring 2023,04/16/2023,06/17/2023,Saturday,Evening,1,0
42,2485,Summer 2018,06/17/2018,09/01/2018,Weekday,Night,0.7,0
42,10395,Winter 2018,12/16/2018,04/06/2019,Saturday,Afternoon,8.8,11.8
42,3662,Fall 2021,09/05/2021,12/11/2021,Saturday,Morning,0,0
42,10785,Winter 2019,12/15/2019,04/11/2020,Weekday,Evening,0,0
42,9458,Summer 2024,06/16/2024,08/31/2024,Weekday,Night,0,0.8
42,9467,Summer 2022,06/19/2022,09/03/2022,Weekday,Mid-Day,3.5,0.9
42,10762,Summer 2021,06/20/2021,09/04/2021,Weekday,Evening,0.4,1.5
42,4103,Winter 2019,12/15/2019,04/11/2020,Weekday,Morning,3.9,6
42,10762,Summer 2024,06/16/2024,08/31/2024,Weekday,Evening,0.6,2.1
42,2209,Winter 2021,12/12/2021,04/16/2022,Weekday,PM Peak,0.7,1.8
42,4072,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,6.6,1.8
42,10410,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,1,0.5
42,4079,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,3.1,1.8
42,10765,Fall 2022,09/04/2022,12/10/2022,Saturday,Afternoon,1.3,0
42,3662,Spring 2022,04/17/2022,06/18/2022,Weekday,Mid-Day,4.7,0.8
42,10786,Summer 2023,06/18/2023,09/02/2023,Weekday,Morning,2.8,3.6
42,3727,Fall 2023,09/03/2023,12/16/2023,Weekday,PM Peak,1.9,0.1
42,40,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,0.3,1.6
42,3662,Summer 2018,06/17/2018,09/01/2018,Sunday,Afternoon,0,0
42,351,Summer 2019,06/16/2019,08/31/2019,Saturday,Morning,0,19.5
42,10410,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,5,5
42,10774,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,0,0
42,3305,Winter 2021,12/12/2021,04/16/2022,Sunday,Afternoon,4.1,2.2
42,9426,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,1.1,1.4
42,9427,Fall 2023,09/03/2023,12/16/2023,Sunday,Afternoon,0,0
42,10787,Summer 2018,06/17/2018,09/01/2018,Weekday,Night,0,0.3
42,10788,Winter 2020,12/13/2020,04/17/2021,Saturday,Afternoon,3,0.3
42,10406,Summer 2020,08/02/2020,09/05/2020,Weekday,Morning,2.1,0.9
42,1529,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,3,2
42,2209,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,2,2
42,3928,Summer 2024,06/16/2024,08/31/2024,Weekday,Night,0,0.3
42,10771,Summer 2022,06/19/2022,09/03/2022,Saturday,Morning,3.5,0
42,10763,Spring 2021,04/18/2021,06/19/2021,Weekday,Night,0,0
42,2523,Spring 2024,04/14/2024,06/15/2024,Saturday,Afternoon,3.5,3
42,9403,Winter 2021,12/12/2021,04/16/2022,Saturday,Morning,0.3,2.4
42,10789,Summer 2024,06/16/2024,08/31/2024,Saturday,Afternoon,2.5,4.5
42,10790,Fall 2022,09/04/2022,12/10/2022,Weekday,Morning,0,8.4
42,10759,Winter 2023,12/17/2023,04/13/2024,Weekday,Mid-Day,7,2.6
42,2366,Summer 2018,06/17/2018,09/01/2018,Sunday,Afternoon,2,1
42,10783,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,0,0.5
42,10791,Summer 2020,08/02/2020,09/05/2020,Weekday,Mid-Day,10.6,2.4
42,4103,Fall 2023,09/03/2023,12/16/2023,Weekday,Morning,2.3,6.3
42,10786,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,3.3,3.3
42,10792,Summer 2024,06/16/2024,08/31/2024,Saturday,Morning,1,0
43,10793,Fall 2021,09/05/2021,12/11/2021,Saturday,Evening,0,0
43,3419,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,1.2,0
43,10794,Spring 2024,04/14/2024,06/15/2024,Sunday,Morning,0,0
43,10795,Summer 2023,06/18/2023,09/02/2023,Sunday,Morning,0,2
43,10796,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,0,2
43,2299,Summer 2024,06/16/2024,08/31/2024,Sunday,Morning,0.3,11.2
43,10797,Spring 2019,04/07/2019,06/15/2019,Saturday,Afternoon,1,0
43,4028,Summer 2023,06/18/2023,09/02/2023,Weekday,Morning,2.2,37.7
43,10768,Winter 2022,12/11/2022,04/15/2023,Weekday,Evening,1.6,2
43,3942,Summer 2019,06/16/2019,08/31/2019,Weekday,Night,0.2,0
43,3960,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,2.5,0.5
43,10798,Summer 2021,06/20/2021,09/04/2021,Saturday,Evening,0,0
43,10799,Winter 2020,12/13/2020,04/17/2021,Sunday,Morning,0,3.7
43,10800,Winter 2021,12/12/2021,04/16/2022,Sunday,Evening,1,1.7
43,10801,Fall 2021,09/05/2021,12/11/2021,Weekday,Evening,0.1,0.2
43,3642,Spring 2022,04/17/2022,06/18/2022,Weekday,Mid-Day,14.9,2.3
43,2364,Winter 2018,12/16/2018,04/06/2019,Sunday,Afternoon,10,1
43,3849,Summer 2020,08/02/2020,09/05/2020,Sunday,Afternoon,4,1
43,10802,Winter 2023,12/17/2023,04/13/2024,Saturday,Afternoon,5,0.3
43,10803,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,19.9,8.1
43,9427,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,2.1,0.1
43,35,Fall 2020,09/06/2020,12/12/2020,Saturday,Morning,0,2.2
43,10804,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,0.3,1
43,3180,Spring 2022,04/17/2022,06/18/2022,Weekday,Morning,3.8,0
43,9427,Summer 2023,06/18/2023,09/02/2023,Saturday,Night,0,0
43,3216,Spring 2020,04/12/2020,05/02/2020,Saturday,Morning,2,0.5
43,10805,Fall 2022,09/04/2022,12/10/2022,Sunday,Evening,0,0.5
43,10806,Spring 2021,04/18/2021,06/19/2021,Weekday,Morning,2,0
43,10807,Fall 2020,09/06/2020,12/12/2020,Saturday,Evening,0,0
43,10808,Winter 2020,12/13/2020,04/17/2021,Saturday,Night,0,1
43,10809,Winter 2021,12/12/2021,04/16/2022,Sunday,Afternoon,5.9,1.3
43,10810,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,1,0
43,3874,Summer 2018,06/17/2018,09/01/2018,Weekday,PM Peak,1,3.6
43,10811,Fall 2023,09/03/2023,12/16/2023,Weekday,Night,0,0.9
43,10795,Summer 2020,08/02/2020,09/05/2020,Saturday,Morning,0,0
43,10812,Spring 2023,04/16/2023,06/17/2023,Weekday,Night,0,1.3
43,10813,Spring 2024,04/14/2024,06/15/2024,Weekday,Night,0.3,0
43,10814,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,9.5,1.5
43,10808,Fall 2023,09/03/2023,12/16/2023,Saturday,Morning,1,15
43,2281,Winter 2021,12/12/2021,04/16/2022,Weekday,PM Peak,38.5,5.5
43,2366,Fall 2022,09/04/2022,12/10/2022,Saturday,Morning,2.8,3.4
43,4102,Winter 2023,12/17/2023,04/13/2024,Saturday,Morning,0,1.5
43,3662,Summer 2018,06/17/2018,09/01/2018,Weekday,Mid-Day,9.6,1.2
43,10815,Summer 2024,06/16/2024,08/31/2024,Weekday,Morning,1,1.8
43,10816,Summer 2018,06/17/2018,09/01/2018,Saturday,Evening,0.4,1
43,2452,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,0,1
43,35,Summer 2019,06/16/2019,08/31/2019,Sunday,Evening,0,0
43,10817,Fall 2022,09/04/2022,12/10/2022,Weekday,Evening,1,8.1
43,10818,Spring 2018,04/08/2018,06/16/2018,Weekday,Morning,5.5,0.8
43,10819,Fall 2018,09/02/2018,12/15/2018,Sunday,Evening,0,0.8
43,3874,Summer 2021,06/20/2021,09/04/2021,Weekday,Night,0,0.4
43,10820,Winter 2023,12/17/2023,04/13/2024,Saturday,Evening,1,3.3
43,10821,Spring 2022,04/17/2022,06/18/2022,Weekday,PM Peak,1,1.9
43,3752,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,1,2.2
43,10822,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,0,0
43,10807,Winter 2018,12/16/2018,04/06/2019,Weekday,Night,0.7,1.1
43,10823,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,1.8,0.9
43,10824,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,0,0
43,10825,Fall 2023,09/03/2023,12/16/2023,Sunday,Afternoon,0,0.2
43,10793,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.3,1
43,10826,Spring 2018,04/08/2018,06/16/2018,Sunday,Morning,1,0
43,42,Fall 2019,09/01/2019,12/14/2019,Saturday,Night,0.3,0
43,4002,Fall 2022,09/04/2022,12/10/2022,Saturday,Morning,0,0.8
43,10827,Summer 2022,06/19/2022,09/03/2022,Sunday,Morning,0.8,0
43,10828,Spring 2022,04/17/2022,06/18/2022,Weekday,Mid-Day,1.9,2.5
43,9427,Summer 2023,06/18/2023,09/02/2023,Sunday,Night,2,0
43,4028,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,0,2.2
43,10829,Spring 2021,04/18/2021,06/19/2021,Saturday,Morning,0,0
43,10830,Spring 2023,04/16/2023,06/17/2023,Sunday,Evening,0,0.7
43,3419,Spring 2021,04/18/2021,06/19/2021,Weekday,Night,1.1,0
43,10820,Summer 2023,06/18/2023,09/02/2023,Saturday,Morning,0.3,3
43,10831,Summer 2022,06/19/2022,09/03/2022,Sunday,Evening,0.8,0.3
43,10832,Fall 2018,09/02/2018,12/15/2018,Sunday,Morning,3.5,0
43,3212,Summer 2020,08/02/2020,09/05/2020,Saturday,Afternoon,2,0
43,10811,Fall 2022,09/04/2022,12/10/2022,Weekday,Evening,0.1,1.8
43,10833,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,1.4,3.5
43,3292,Summer 2024,06/16/2024,08/31/2024,Weekday,Mid-Day,0.2,0.1
43,10798,Fall 2021,09/05/2021,12/11/2021,Saturday,Evening,0,0
43,10796,Winter 2020,12/13/2020,04/17/2021,Weekday,Mid-Day,5.5,5.8
43,4012,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,0.5,0.3
43,10800,Winter 2017,12/17/2017,04/07/2018,Weekday,Evening,0.9,1.5
43,10820,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,1.3,2.8
43,3419,Spring 2022,04/17/2022,06/18/2022,Weekday,PM Peak,0.7,0.8
43,40,Spring 2022,04/17/2022,06/18/2022,Sunday,Night,0,0
43,10834,Winter 2020,12/13/2020,04/17/2021,Saturday,Evening,0,2.1
43,2532,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,0.7,5.4
43,3937,Fall 2020,09/06/2020,12/12/2020,Weekday,Morning,2,0.5
43,10835,Summer 2023,06/18/2023,09/02/2023,Sunday,Evening,0,1
43,10805,Spring 2021,04/18/2021,06/19/2021,Saturday,Evening,0,0
43,10836,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,0,6.2
43,10802,Spring 2019,04/07/2019,06/15/2019,Sunday,Morning,0,0
43,3877,Winter 2023,12/17/2023,04/13/2024,Saturday,Night,0,2.2
43,10837,Winter 2019,12/15/2019,04/11/2020,Sunday,Afternoon,0.3,2.4
43,4002,Summer 2021,06/20/2021,09/04/2021,Weekday,Morning,0,9.6
43,10808,Fall 2020,09/06/2020,12/12/2020,Sunday,Evening,0,2.8
43,10838,Fall 2022,09/04/2022,12/10/2022,Sunday,Afternoon,0,2.5
43,10839,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.3,0.5
43,3728,Winter 2017,12/17/2017,04/07/2018,Sunday,Evening,0.3,0.5
43,3755,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,PM Peak,1,13.5
43,10831,Fall 2020,09/06/2020,12/12/2020,Weekday,Mid-Day,2.8,0.4
43,10840,Spring 2020,04/12/2020,05/02/2020,Sunday,Night,0,1
43,10837,Summer 2022,06/19/2022,09/03/2022,Saturday,Afternoon,1,2
43,10799,Fall 2022,09/04/2022,12/10/2022,Sunday,Evening,0,1.5
43,10841,Fall 2022,09/04/2022,12/10/2022,Weekday,Evening,0,0.3
43,10842,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Morning,3.9,0.1
43,42,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0.8,0
43,10843,Winter 2021,12/12/2021,04/16/2022,Weekday,Evening,0.1,0.8
43,10844,Summer 2018,06/17/2018,09/01/2018,Weekday,PM Peak,2.3,1.3
43,3419,Spring 2019,04/07/2019,06/15/2019,Sunday,Afternoon,0,0
43,10845,Spring 2023,04/16/2023,06/17/2023,Saturday,Morning,3.3,4.7
43,10832,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0.6,1.1
43,10792,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,1,0.5
43,3739,Summer 2018,06/17/2018,09/01/2018,Sunday,Morning,0,0
43,4102,Spring 2022,04/17/2022,06/18/2022,Sunday,Afternoon,0.5,1
43,9949,Spring 2020,04/12/2020,05/02/2020,Saturday,Night,0,0
43,10846,Summer 2020,08/02/2020,09/05/2020,Sunday,Evening,0,0
43,2407,Spring 2022,04/17/2022,06/18/2022,Weekday,Evening,1.4,2.6
43,10826,Summer 2023,06/18/2023,09/02/2023,Sunday,Afternoon,1,5
43,10836,Winter 2020,12/13/2020,04/17/2021,Weekday,Mid-Day,0.1,8.6
43,10847,Summer 2023,06/18/2023,09/02/2023,Sunday,Evening,4,1.5
43,10848,Summer 2018,06/17/2018,09/01/2018,Sunday,Night,0,0
43,10793,Spring 2020 Special,05/03/2020,08/01/2020,Saturday,Evening,0,0
43,10849,Spring 2018,04/08/2018,06/16/2018,Saturday,Morning,1,0
43,4129,Winter 2021,12/12/2021,04/16/2022,Saturday,Afternoon,0.5,1
43,35,Winter 2022,12/11/2022,04/15/2023,Saturday,Night,0,0
43,2366,Spring 2020 Special,05/03/2020,08/01/2020,Saturday,Evening,0,3
43,3849,Fall 2022,09/04/2022,12/10/2022,Sunday,Afternoon,8,5
43,10850,Spring 2019,04/07/2019,06/15/2019,Weekday,Mid-Day,4.9,1.8
43,10843,Summer 2024,06/16/2024,08/31/2024,Saturday,Evening,1,0
43,3960,Spring 2024,04/14/2024,06/15/2024,Saturday,Evening,1,0
43,10823,Winter 2018,12/16/2018,04/06/2019,Sunday,Night,0,0
43,3419,Spring 2023,04/16/2023,06/17/2023,Weekday,Mid-Day,2.5,0.9
43,3752,Winter 2018,12/16/2018,04/06/2019,Saturday,Morning,0,0
43,10851,Fall 2021,09/05/2021,12/11/2021,Saturday,Afternoon,4.9,4.1
43,3725,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,0,0
