StopID,StreetID,StopNumber
1852,607,40023
1853,661,10619
1854,893,40447
1855,734,30075
1856,131,20403
1857,574,60130
1858,702,60433
1859,604,60960
1860,5710,60510
1861,625,50402
1862,131,20099
1863,5705,10078
1864,630,20464
1865,325,60591
1866,865,10600
1867,605,50382
1868,29,10255
1869,722,10594
1870,407,40581
1871,336,20107
1872,615,50076
1873,607,50286
1874,618,10616
1875,5718,10295
1876,842,30675
1877,661,61138
1878,612,40768
1879,713,20524
1880,601,10706
1881,10,20257
1882,754,20027
1883,855,30793
1884,813,60979
1885,151,10071
1886,720,50496
1887,680,50563
1888,131,40037
1889,705,60149
1890,604,30117
1891,99,60300
1892,204,40692
1893,102,30623
1894,197,30476
1895,907,40873
1896,649,61230
1897,52,61197
1898,669,40892
1899,695,30729
1900,4637,20325
1901,634,20309
1902,618,60111
1903,310,10420
1904,64,50884
1905,5675,10632
1906,625,61043
1907,615,10519
1908,151,50532
1909,661,50488
1910,618,40471
1911,625,10771
1912,592,10498
1913,969,20358
1914,609,60008
1915,471,60378
1916,615,50268
1917,325,50542
1918,602,10598
1919,768,40533
1920,179,10297
1921,601,61211
1922,453,20232
1923,64,40009
1924,666,10630
1925,93,10636
1926,617,50137
1927,751,30625
1928,99,10088
1929,5668,40693
1930,64,30570
1931,847,30081
1932,607,50596
1933,64,10612
1934,734,30025
1935,1021,20403
1936,694,20298
1937,828,40195
1938,189,50270
1939,766,10023
1940,856,10704
1941,604,60734
1942,10,60290
1943,605,20027
1944,611,10280
1945,969,60486
1946,315,60005
1947,609,10186
1948,994,10150
1949,891,61215
1950,611,50361
1951,64,60505
1952,715,10630
1953,5676,61022
1954,99,60217
1955,601,40417
1956,652,20217
1957,619,40661
1958,388,20158
1959,601,61245
1960,622,10824
1961,758,30245
1962,690,30781
1963,661,10877
1964,102,40337
1965,605,30398
1966,611,10255
1967,796,60484
1968,604,10176
1969,718,60291
1970,54,30269
1971,325,40742
1972,64,10607
1973,607,10642
1974,602,10617
1975,665,40264
1976,601,30366
1977,598,20220
1978,686,10763
1979,636,51008
1980,644,10481
1981,601,50612
1982,615,20256
1983,817,50840
1984,99,30337
1985,5701,40417
1986,657,61202
1987,646,40720
1988,721,50015
1989,619,61253
1990,721,20160
1991,604,61253
1992,763,60390
1993,5687,50006
1994,472,10838
1995,700,10802
1996,292,60159
1997,639,50258
1998,625,30588
1999,64,20090
2000,131,30076
2001,619,30362
2002,601,20127
2003,720,20210
2004,102,50265
2005,609,30476
2006,818,60315
2007,906,60747
2008,601,30904
2009,64,10576
2010,643,30092
2011,665,40343
2012,5719,30359
2013,601,60375
2014,895,10542
2015,721,50783
2016,615,61253
2017,574,50284
2018,620,60957
2019,979,60930
2020,969,50821
2021,934,60008
2022,646,40333
2023,609,50016
2024,617,60460
2025,990,30625
2026,751,20114
2027,5715,10808
2028,759,50310
2029,609,60020
2030,239,60371
2031,5691,50869
2032,694,20288
2033,609,40196
2034,601,10140
2035,334,20233
2036,611,10359
2037,151,60502
2038,64,50492
2039,131,10642
2040,629,10070
2041,895,40062
2042,604,50783
2043,742,60685
2044,453,50672
2045,625,40717
2046,102,10516
2047,5663,30456
2048,405,30099
2049,615,60190
2050,721,50773
2051,607,60105
2052,5687,10611
2053,607,10838
2054,458,10616
2055,93,40808
2056,745,50134
2057,64,20066
2058,64,30097
2059,611,30037
2060,727,60507
2061,5720,10172
2062,609,20521
2063,601,60382
2064,675,10580
2065,131,30769
2066,99,60248
2067,602,40443
2068,715,40531
2069,56,61015
2070,795,50096
2071,631,10107
2072,618,10631
2073,609,20033
2074,64,10149
2075,679,10625
2076,64,30696
2077,643,30036
2078,611,40344
2079,695,60561
2080,593,20321
2081,720,20435
2082,88,50266
2083,441,10835
2084,641,40465
2085,632,10374
2086,601,60087
2087,315,10707
2088,88,10186
2089,705,10835
2090,63,30498
2091,64,30774
2092,625,30046
2093,592,10535
2094,102,20347
2095,805,30001
2096,634,61078
2097,715,60672
2098,172,61021
2099,213,40216
2100,636,30135
2101,633,10482
2102,407,50326
2103,1041,20106
2104,601,11022
2105,196,10583
2106,620,10436
2107,702,60832
2108,720,60961
2109,688,50561
2110,601,60451
2111,99,20251
2112,5721,40629
2113,619,30986
2114,719,20166
2115,649,60829
2116,601,61209
2117,801,10582
2118,619,50502
2119,619,20194
2120,88,60290
2121,623,10832
2122,843,40667
2123,669,20470
2124,900,30732
2125,676,10743
2126,184,50055
2127,184,60878
2128,601,60988
2129,68,10543
2130,533,60835
2131,625,50251
2132,702,20095
2133,624,61123
2134,131,60444
2135,688,60125
2136,627,60442
2137,666,10646
2138,605,10636
2139,655,10261
2140,607,30639
2141,151,10617
2142,634,50490
2143,5704,60103
2144,669,30872
2145,613,30731
2146,658,40848
2147,618,10721
2148,5722,10771
2149,5700,10009
2150,15,40199
2151,774,60243
2152,641,10463
2153,648,11023
2154,639,60931
2155,106,30588
2156,751,10383
2157,658,60413
2158,131,10744
2159,99,10077
2160,64,40419
2161,29,10634
2162,99,10641
2163,609,40374
2164,781,10125
2165,5671,10596
2166,5723,20100
2167,23,50196
2168,636,30292
2169,618,10456
2170,5724,10419
2171,601,40235
2172,633,10549
2173,601,50348
2174,633,20260
2175,133,50346
2176,133,50725
2177,590,50414
2178,665,50314
2179,619,30365
2180,720,20178
2181,796,50272
2182,5725,10180
2183,665,40197
2184,131,30369
2185,5726,10080
2186,204,10079
2187,601,30602
2188,64,20282
2189,5682,11051
2190,481,30539
2191,5722,30951
2192,643,10009
2193,601,40355
2194,218,10541
2195,609,40139
2196,720,60462
2197,266,50582
2198,5713,10710
2199,131,40448
2200,634,60099
2201,697,60109
2202,661,60075
2203,151,40262
2204,669,50490
2205,5660,30723
2206,151,50017
2207,624,50483
2208,689,60419
2209,689,50164
2210,680,50164
2211,720,40049
2212,634,50576
2213,619,61218
2214,388,20132
2215,611,61249
2216,5723,60544
2217,777,50220
2218,131,20262
2219,713,60058
2220,590,10643
2221,29,50319
2222,615,10585
2223,877,50547
2224,247,40875
2225,650,30263
2226,630,30853
2227,64,60689
2228,632,10638
2229,621,60088
2230,636,11027
2231,153,20085
2232,604,11043
2233,688,60399
2234,609,60442
2235,609,10141
2236,357,10149
2237,601,30347
2238,627,20528
2239,696,10646
2240,609,50070
2241,665,60466
2242,595,30354
2243,611,50638
2244,697,60494
2245,611,60082
2246,56,60565
2247,721,50395
2248,870,61254
2249,601,10005
2250,697,20266
2251,574,60081
2252,5662,60433
2253,662,11034
2254,91,50088
2255,720,60185
2256,595,50297
2257,131,50638
2258,720,60125
2259,184,50277
2260,679,60635
2261,650,30657
2262,5727,30525
2263,88,10579
2264,599,50657
2265,546,10242
2266,650,30671
2267,184,60882
2268,689,50174
2269,859,10800
2270,601,10553
2271,619,20174
2272,641,10374
2273,669,30544
2274,657,40718
2275,5675,60719
2276,5728,50574
2277,748,61157
2278,151,50495
2279,720,50281
2280,760,40734
2281,64,10629
2282,665,30367
2283,3347,60143
2284,131,60069
2285,639,30600
2286,650,30087
2287,450,60096
2288,748,61171
2289,17,10754
2290,357,30915
2291,91,61212
2292,601,10162
2293,863,50135
2294,721,60105
2295,641,20001
2296,5664,40206
2297,751,60890
2298,1009,60847
2299,658,10635
2300,619,20191
2301,844,20498
2302,675,30786
2303,617,30629
2304,615,50533
2305,608,40254
2306,595,50628
2307,631,10631
2308,614,30002
2309,712,40184
2310,5671,20100
2311,99,40404
2312,601,20418
2313,5664,40212
2314,696,50072
2315,5712,10810
2316,701,50312
2317,64,30031
2318,895,50920
2319,315,10002
2320,131,60242
2321,733,30204
2322,664,20377
2323,471,50268
2324,675,30769
2325,604,60534
2326,999,10235
2327,625,20090
2328,625,10517
2329,595,50705
2330,64,10638
2331,63,10428
2332,64,30032
2333,622,30468
2334,620,60934
2335,649,61209
2336,601,10562
2337,636,10482
2338,601,10561
2339,604,10785
2340,658,10728
2341,650,30665
2342,213,30129
2343,720,50278
2344,666,10776
2345,609,60383
2346,655,30642
2347,601,20228
2348,133,50410
2349,753,40737
2350,5660,50017
2351,720,50573
2352,143,50047
2353,650,30256
2354,10,20052
2355,622,30317
2356,1326,40140
2357,99,40371
2358,334,10712
2359,695,20315
2360,634,60107
2361,700,60057
2362,618,10767
2363,705,30330
2364,607,10618
2365,601,20209
2366,643,40320
2367,948,20177
2368,730,20415
2369,325,10599
2370,598,10764
2371,630,60696
2372,601,20218
2373,102,30439
2374,5729,30086
2375,609,60385
2376,405,61216
2377,601,10575
2378,609,60472
2379,609,60376
2380,481,30955
2381,614,30343
2382,602,40533
2383,719,60891
2384,64,10642
2385,609,60374
2386,131,10081
2387,131,60249
2388,772,10649
2389,865,50605
2390,907,61232
2391,719,60855
2392,611,60557
2393,131,60144
2394,695,20321
2395,23,30313
2396,5730,50479
2397,29,10641
2398,474,40603
2399,849,10181
2400,411,60710
2401,730,20412
2402,605,10260
2403,657,40637
2404,601,20289
2405,611,60571
2406,705,30198
2407,596,40696
2408,708,30706
2409,131,60034
2410,619,20192
2411,615,50520
2412,143,50046
2413,620,61125
2414,5731,61086
2415,724,60357
2416,453,40837
2417,64,30043
2418,204,30623
2419,5681,61227
2420,760,40012
2421,601,20272
2422,661,40262
2423,5698,61105
2424,131,60259
2425,590,50313
2426,611,60476
2427,723,60682
2428,714,30518
2429,665,30359
2430,629,40078
2431,151,50487
2432,720,50564
2433,694,40112
2434,624,60445
2435,91,60678
2436,5706,50274
2437,131,60099
2438,44,30389
2439,665,30721
2440,619,20162
2441,601,20205
2442,624,60419
2443,325,10595
2444,25,60222
2445,601,20227
2446,99,40392
2447,93,50134
2448,866,10157
2449,604,60298
2450,703,60823
2451,641,20002
2452,509,40827
2453,131,10070
2454,636,10469
2455,64,30023
2456,93,50131
2457,624,60449
2458,701,50374
2459,99,40390
2460,14,30922
2461,611,60480
2462,683,50517
2463,767,10753
2464,184,60941
2465,64,10627
2466,766,10704
2467,5711,10445
2468,325,10600
2469,29,10214
2470,724,60356
2471,3191,60615
2472,799,30184
2473,64,30048
2474,702,60456
2475,636,10470
2476,546,10249
2477,5668,30580
2478,907,61229
2479,64,30017
2480,601,10565
2481,214,10798
2482,64,30024
2483,5704,30883
2484,604,10779
2485,601,10583
2486,601,10582
2487,204,30620
2488,64,10632
2489,695,20331
2490,315,10066
2491,56,50389
2492,133,50415
2493,607,10614
2494,716,40160
2495,810,61203
2496,204,30912
2497,625,10501
2498,5675,61042
2499,601,20200
2500,594,10316
2501,627,10646
2502,590,50315
2503,164,40325
2504,64,30062
2505,644,50611
2506,336,50110
2507,632,60090
2508,669,30729
2509,601,10881
2510,624,60432
2511,666,10752
2512,636,10735
2513,620,60935
2514,56,50391
2515,835,30683
2516,916,61272
2517,529,60269
2518,1875,61147
2519,684,10652
2520,625,10498
2521,673,60017
2522,97,50427
2523,643,40283
2524,951,10311
2525,99,40385
2526,909,10438
2527,1053,10714
2528,604,60527
2529,614,30005
2530,644,50612
2531,812,10719
2532,631,10356
2533,99,40427
2534,1016,20212
2535,796,10115
2536,990,20111
2537,609,60316
2538,615,50526
2539,730,20411
2540,636,10460
2541,618,10422
2542,711,61140
2543,291,60320
2544,5732,50486
2545,131,60153
2546,605,20079
2547,164,40324
2548,368,40495
2549,194,60052
2550,151,50498
2551,615,50522
2552,807,61164
2553,671,61277
2554,315,10171
2555,64,10625
2556,907,61231
2557,715,61022
2558,601,20291
2559,93,50129
2560,722,40580
2561,834,40741
2562,625,20099
2563,599,50914
2564,604,60515
2565,696,50073
2566,636,20144
2567,624,60438
2568,615,50538
2569,720,50272
2570,633,50860
2571,814,40511
2572,676,50061
2573,131,60243
2574,68,62003
2575,76,60289
2576,674,11028
2577,984,50001
2578,17,10758
2579,768,10297
2580,722,40589
2581,734,20396
2582,678,50303
2583,10,20020
2584,615,50543
2585,758,30344
2586,5733,10671
2587,99,40443
2588,611,60505
2589,649,60975
2590,892,30215
2591,601,20221
2592,636,10467
2593,609,10146
2594,661,40287
2595,604,60539
2596,601,20233
2597,630,60695
2598,694,40098
2599,720,50266
2600,64,10630
2601,227,50086
2602,625,20095
2603,883,11049
2604,605,10258
2605,5734,60813
2606,623,50684
2607,633,40706
2608,639,50130
2609,666,30600
2610,131,10636
2611,660,60118
2612,619,40303
2613,650,20181
2614,601,30690
2615,974,10549
2616,593,60455
2617,927,20435
2618,620,20427
2619,601,61126
2620,877,20220
2621,29,40874
2622,609,10211
2623,634,10149
2624,405,60110
2625,601,61216
2626,609,20273
2627,595,10143
2628,699,50628
2629,131,50066
2630,668,60030
2631,619,40105
2632,618,20131
2633,722,10423
2634,639,40575
2635,844,30852
2636,5735,20292
2637,734,11031
2638,669,20396
2639,325,30733
2640,658,10607
2641,315,10721
2642,601,10171
2643,118,10543
2644,641,60349
2645,641,10365
2646,694,10365
2647,622,40195
2648,630,30477
2649,99,60577
2650,1875,40393
2651,64,61148
2652,665,30097
2653,789,30379
2654,694,10091
2655,601,40186
2656,665,20289
2657,213,30361
2658,636,30178
2659,660,10472
2660,68,40305
2661,102,61297
2662,641,10301
2663,733,20001
2664,64,30266
2665,23,30095
2666,624,10288
2667,131,60438
2668,611,60259
2669,260,60571
2670,68,60317
2671,131,61297
2672,721,60251
2673,102,60105
2674,927,30001
2675,865,20430
2676,99,50385
2677,619,40388
2678,720,20137
2679,91,50575
2680,724,60903
2681,607,10105
2682,325,10619
2683,99,10599
2684,630,40693
2685,650,60593
2686,695,30694
2687,650,20323
2688,131,30765
2689,131,60125
2690,669,60147
2691,694,30735
2692,5709,40072
2693,622,50353
2694,674,30116
2695,620,11028
2696,716,60946
2697,601,40074
2698,953,10381
2699,5736,30250
2700,748,50342
2701,625,61172
2702,601,10518
2703,664,10707
2704,388,20377
2705,411,61243
2706,54,60817
2707,737,40684
2708,315,50117
2709,56,10061
2710,601,50392
2711,295,10582
2712,607,40662
2713,689,10618
2714,650,50894
2715,29,30765
2716,673,10589
2717,650,60671
2718,716,30701
2719,621,40130
2720,642,11046
2721,796,60230
2722,64,10176
2723,679,10633
2724,102,30533
2725,618,30478
2726,851,20039
2727,625,20108
2728,639,20098
2729,209,30588
2730,411,10664
2731,17,60880
2732,950,10754
2733,602,50742
2734,5737,40279
2735,93,61260
2736,665,50137
2737,10,30362
2738,5663,30699
2739,615,10360
2740,705,50524
2741,601,30093
2742,601,20287
2743,247,10707
2744,611,30217
2745,650,60549
2746,777,30690
2747,247,10158
2748,636,30243
2749,636,10464
2750,17,20144
2751,665,10759
2752,605,30356
2753,590,20076
2754,605,50315
2755,1484,10263
2756,671,30450
2757,601,61278
2758,621,10543
2759,297,11027
2760,636,61223
2761,131,10469
2762,99,60249
2763,601,40408
2764,184,20285
2765,611,60136
2766,99,60567
2767,633,40375
2768,102,50329
2769,601,30395
2770,618,20202
2771,601,20030
2772,622,20285
2773,720,30475
2774,315,50283
2775,607,10186
2776,5735,10611
2777,91,11031
2778,599,60177
2779,609,50730
2780,605,60373
2781,601,20076
2782,189,20287
2783,624,10010
2784,615,60437
2785,694,50814
2786,825,40179
2787,593,50271
2788,609,20456
2789,733,60472
2790,131,30203
2791,669,60131
2792,866,30723
2793,5686,10157
2794,17,60097
2795,102,10757
2796,575,30448
2797,660,50836
2798,636,40301
2799,93,10485
2800,615,50136
2801,620,50509
2802,658,60963
2803,68,10726
2804,635,61297
2805,151,11030
2806,799,50488
2807,446,30128
2808,651,40619
2809,5666,40024
2810,102,10624
2811,639,30476
2812,754,30599
2813,697,30792
2814,866,60081
2815,623,10157
2816,596,40674
2817,784,40767
2818,645,30307
2819,604,60659
2820,315,60297
2821,665,10063
2822,1072,30380
2823,601,10003
2824,833,20272
2825,619,20444
2826,601,20417
2827,825,20268
2828,619,50271
2829,620,20183
2830,131,60947
2831,594,60805
2832,601,10312
2833,650,10549
2834,697,30764
2835,694,60083
2836,648,40066
2837,10,60931
2838,325,30785
2839,702,10600
2840,636,61122
2841,411,10488
2842,368,60868
2843,620,40474
2844,99,60826
2845,5672,40389
2846,625,61273
2847,719,10493
2848,731,60860
2849,131,50448
2850,601,62006
2851,29,10577
2852,118,10641
2853,618,60343
2854,666,10405
2855,625,10752
2856,601,10515
2857,102,20284
2858,796,30894
2859,615,10180
2860,644,50530
2861,607,50614
2862,463,10612
2863,604,10427
2864,618,60393
2865,102,10770
2866,196,30502
2867,625,10737
2868,636,10514
2869,720,10466
2870,336,50291
2871,635,50082
2872,99,11030
2873,703,40907
2874,713,61207
2875,179,10703
2876,615,61211
2877,5738,50520
2878,878,40863
2879,609,61228
2880,194,60388
2881,604,60052
2882,99,60510
2883,453,40393
2884,591,40008
2885,804,30680
2886,720,50781
